Date,Cash,Holdings,Total Assets,PnL
2014-12-26,149907.12305714935,1804534.2201152444,1954441.3431723937,954441.3431723937
2014-12-29,149907.12305714935,1808630.070239,1958537.1932961494,958537.1932961494
2014-12-30,149907.12305714935,1802004.4001455903,1951911.5232027397,951911.5232027397
2014-12-31,149903.32555725425,1786132.5006059408,1936035.826163195,936035.8261631951
2015-01-02,149903.32555725425,1784595.327135086,1934498.6526923403,934498.6526923403
2015-01-05,149903.32555725425,1756026.1826598644,1905929.5082171187,905929.5082171187
2015-01-06,149715.28060867637,1738847.687717259,1888562.9683259353,888562.9683259353
2015-01-07,149376.7265773043,1762968.9322337583,1912345.6588110626,912345.6588110626
2015-01-08,149263.25225593895,1793062.4947442636,1942325.7470002025,942325.7470002025
2015-01-09,149263.25225593895,1781126.3093137145,1930389.5615696535,930389.5615696535
2015-01-12,149158.92782165855,1770136.7958023772,1919295.7236240357,919295.7236240357
2015-01-13,148975.30833580345,1767141.8263614178,1916117.1346972212,916117.1346972212
2015-01-14,148733.09394409508,1758808.7014317513,1907541.7953758463,907541.7953758463
2015-01-15,148187.21975757927,1738883.0929731727,1887070.312730752,887070.3127307519
2015-01-16,145943.72266914696,1765054.902727507,1910998.625396654,910998.625396654
2015-01-20,144451.8953173384,1768341.0033664703,1912792.8986838087,912792.8986838087
2015-01-21,143786.23261167854,1779397.0521957949,1923183.2848074734,923183.2848074734
2015-01-22,143538.1708388552,1804992.7474668622,1948530.9183057174,948530.9183057174
2015-01-23,143378.0458388552,1796666.3613627553,1940044.4072016105,940044.4072016105
2015-01-26,143184.67066337913,1803676.2083058357,1946860.8789692149,946860.8789692149
2015-01-27,143005.80640365928,1786650.8455164284,1929656.6519200876,929656.6519200876
2015-01-28,142633.7173686251,1767126.890302837,1909760.607671462,909760.607671462
2015-01-29,142046.56647255272,1786125.4045562148,1928171.9710287675,928171.9710287675
2015-01-30,141581.3813567385,1761416.6740581468,1902998.0554148853,902998.0554148853
2015-02-02,140633.7535758242,1777859.7104599476,1918493.4640357718,918493.4640357718
2015-02-03,140431.20237305015,1803998.3819035888,1944429.584276639,944429.5842766389
2015-02-04,140285.1493439898,1797172.4482136145,1937457.5975576043,937457.5975576043
2015-02-05,140023.02237083763,1817175.4962101579,1957198.5185809955,957198.5185809955
2015-02-06,139761.81585552543,1810585.413330853,1950347.2291863784,950347.2291863784
2015-02-09,139567.99303438514,1803565.549043268,1943133.542077653,943133.5420776531
2015-02-10,139294.85168077797,1825127.3362723365,1964422.1879531145,964422.1879531145
2015-02-11,139163.5369186625,1827534.6819856763,1966698.2189043388,966698.2189043388
2015-02-12,138980.09695818275,1849503.586311549,1988483.6832697317,988483.6832697317
2015-02-13,138787.89078142494,1856351.5475020409,1995139.4382834658,995139.4382834658
2015-02-17,138580.8374881968,1860190.577499032,1998771.4149872288,998771.4149872288
2015-02-18,138365.5895118937,1865612.2720300853,2003977.861541979,1003977.861541979
2015-02-19,138205.7379303202,1873399.7132194191,2011605.4511497393,1011605.4511497393
2015-02-20,138093.31739046425,1888125.9791419208,2026219.296532385,1026219.296532385
2015-02-23,138079.16428091377,1887681.5287516117,2025760.6930325255,1025760.6930325255
2015-02-24,137953.75706293434,1891750.5563145876,2029704.313377522,1029704.3133775219
2015-02-25,137828.11324026436,1892936.903509751,2030765.0167500153,1030765.0167500153
2015-02-26,137803.3490286097,1889887.2765217274,2027690.6255503371,1027690.6255503371
2015-02-27,137644.0213489756,1884734.9006749392,2022378.9220239148,1022378.9220239148
2015-03-02,137496.50152304024,1900572.1429742053,2038068.6444972456,1038068.6444972456
2015-03-03,137432.32365133613,1888789.6296728328,2026221.953324169,1026221.9533241689
2015-03-04,137253.64415266365,1880305.9996693134,2017559.643821977,1017559.6438219771
2015-03-05,136978.03430559486,1890911.5533617735,2027889.5876673684,1027889.5876673684
2015-03-06,136822.8043890223,1865019.9045956135,2001842.7089846358,1001842.7089846358
2015-03-09,136184.9298753962,1872304.2209103107,2008489.150785707,1008489.1507857069
2015-03-10,135607.14333917946,1846341.0565193892,1981948.1998585686,981948.1998585686
2015-03-11,134708.45142366737,1848438.5159641504,1983146.9673878178,983146.9673878178
2015-03-12,133492.53060819954,1873572.0955014229,2007064.6261096224,1007064.6261096224
2015-03-13,133126.15433122963,1862961.7059525251,1996087.8602837548,996087.8602837548
2015-03-16,132746.77831652015,1889072.702968955,2021819.4812854752,1021819.4812854752
2015-03-17,132485.47746946663,1884955.9763761163,2017441.453845583,1017441.4538455829
2015-03-18,132207.38653948158,1907627.7116399184,2039835.0981794,1039835.0981794
2015-03-19,132094.44808580726,1906379.6922954991,2038474.1403813064,1038474.1403813064
2015-03-20,132094.44808580726,1924554.2697116137,2056648.717797421,1056648.717797421
2015-03-23,132094.44808580726,1916729.0075503066,2048823.4556361139,1048823.4556361139
2015-03-24,132094.44808580726,1908021.355862856,2040115.8039486632,1040115.8039486632
2015-03-25,132094.44808580726,1875931.558761716,2008026.0068475232,1008026.0068475232
2015-03-26,132094.44808580726,1870313.3781445548,2002407.826230362,1002407.826230362
2015-03-27,132002.65828277916,1882428.3848577738,2014431.043140553,1014431.0431405529
2015-03-30,131905.5622735247,1905943.9796722606,2037849.5419457853,1037849.5419457853
2015-03-31,131895.49781372398,1893719.6547944695,2025615.1526081935,1025615.1526081935
2015-04-01,131820.5806932673,1883649.827357076,2015470.4080503434,1015470.4080503434
2015-04-02,131719.79386045784,1891973.93329902,2023693.7271594778,1023693.7271594778
2015-04-06,131602.2942743525,1905333.418683529,2036935.7129578814,1036935.7129578814
2015-04-07,131441.54986860603,1897603.4462107867,2029044.9960793927,1029044.9960793927
2015-04-08,131418.46555998176,1910484.7054759935,2041903.1710359752,1041903.1710359752
2015-04-09,131395.44868376106,1915635.275707841,2047030.724391602,1047030.724391602
2015-04-10,131372.28409864753,1922453.699319601,2053825.9834182486,1053825.9834182486
2015-04-13,131349.1644659266,1914673.0811333656,2046022.2455992922,1046022.2455992922
2015-04-14,131325.98060705513,1916561.2488746196,2047887.2294816747,1047887.2294816747
2015-04-15,131325.98060705513,1923197.4963380098,2054523.476945065,1054523.476945065
2015-04-16,131325.98060705513,1922497.1827767044,2053823.1633837596,1053823.1633837596
2015-04-17,131325.98060705513,1901544.5317916274,2032870.5123986825,1032870.5123986825
2015-04-20,131177.49117376655,1914921.364879042,2046098.8560528085,1046098.8560528085
2015-04-21,131148.2173071131,1922716.643095374,2053864.8604024872,1053864.8604024872
2015-04-22,131096.66202452034,1926619.638696909,2057716.3007214293,1057716.3007214293
2015-04-23,131065.42494871467,1932048.2267884687,2063113.6517371833,1063113.6517371833
2015-04-24,130991.7014227137,1931454.6198661327,2062446.3212888464,1062446.3212888464
2015-04-27,130864.99525549263,1919239.7002950907,2050104.6955505833,1050104.6955505833
2015-04-28,130508.5637903437,1920195.5183890983,2050704.082179442,1050704.082179442
2015-04-29,129687.72269465774,1909259.281395726,2038947.0040903836,1038947.0040903836
2015-04-30,128940.04288890213,1889262.109891124,2018202.1527800262,1018202.1527800262
2015-05-01,127083.61404063553,1915870.6527873278,2042954.2668279633,1042954.2668279633
2015-05-04,126570.44989230484,1924030.1648740768,2050600.6147663817,1050600.6147663817
2015-05-05,126207.83378436416,1901560.632102102,2027768.4658864662,1027768.4658864662
2015-05-06,125217.83370473236,1901964.2990839668,2027182.1327886991,1027182.1327886991
2015-05-07,124224.9906957373,1909037.8207569122,2033262.8114526495,1033262.8114526495
2015-05-08,123876.2562949881,1931309.70918452,2055185.965479508,1055185.965479508
2015-05-11,123667.42177798599,1924715.3863661885,2048382.8081441745,1048382.8081441745
2015-05-12,123510.7416722998,1919386.0664609373,2042896.808133237,1042896.8081332371
2015-05-13,123232.1317517981,1922050.0251057297,2045282.1568575278,1045282.1568575278
2015-05-14,122943.82484986633,1943708.4045584202,2066652.2294082865,1066652.2294082865
2015-05-15,122894.52377106994,1946714.9898861647,2069609.5136572346,1069609.5136572346
2015-05-18,122817.20885445923,1957564.0288194418,2080381.237673901,1080381.237673901
2015-05-19,122767.10818841308,1959995.8165861554,2082762.9247745685,1082762.9247745685
2015-05-20,122716.63726785034,1960097.058333058,2082813.6956009082,1082813.6956009082
2015-05-21,122611.97462441772,1963106.9440430403,2085718.918667458,1085718.918667458
2015-05-22,122421.2999284491,1960745.1448745728,2083166.4448030218,1083166.4448030218
2015-05-26,122318.75913789123,1940808.0469560102,2063126.8060939014,1063126.8060939014
2015-05-27,122180.92595460266,1958457.9313522577,2080638.8573068604,1080638.8573068604
2015-05-28,122104.46533753723,1954546.4370191097,2076650.902356647,1076650.902356647
2015-05-29,121973.60030915588,1943308.676036615,2065282.2763457708,1065282.2763457708
2015-06-01,121467.2229726538,1947727.5041285753,2069194.7271012291,1069194.7271012291
2015-06-02,121195.0728681311,1948615.9703521729,2069811.043220304,1069811.043220304
2015-06-03,121195.0728681311,1954830.7815806866,2076025.8544488177,1076025.8544488177
2015-06-04,121053.70464684814,1940285.5300116725,2061339.2346585207,1061339.2346585207
2015-06-05,120600.68861939758,1944304.7856330872,2064905.4742524847,1064905.4742524847
2015-06-08,119706.8864858374,1930030.5334583707,2049737.419944208,1049737.419944208
2015-06-09,118658.64506127685,1930120.1521090455,2048778.7971703224,1048778.7971703224
2015-06-10,117507.65512349457,1951808.3134884387,2069315.9686119333,1069315.9686119333
2015-06-11,116901.29016187042,1958005.431933783,2074906.7220956534,1074906.7220956534
2015-06-12,116732.52842118591,1946934.7501039207,2063667.2785251066,1063667.2785251066
2015-06-15,116435.34977891296,1940025.0340956636,2056460.3838745765,1056460.3838745765
2015-06-16,115918.94834592193,1946561.6672992632,2062480.615645185,1062480.615645185
2015-06-17,115677.5604922995,1951106.33183562,2066783.8923279196,1066783.8923279196
2015-06-18,115539.33252408355,1971378.9301915169,2086918.2627156004,1086918.2627156004
2015-06-19,115467.56267239898,1966285.1287965775,2081752.6914689764,1081752.6914689764
2015-06-22,115425.32644154876,1974825.4376672693,2090250.764108818,1090250.764108818
2015-06-23,115404.55760075897,1974763.706954956,2090168.264555715,1090168.264555715
2015-06-24,115345.04933431,1959411.719584629,2074756.768918939,1074756.768918939
2015-06-25,115170.07758977264,1956425.430210948,2071595.5078007206,1071595.5078007206
2015-06-26,114773.65333821625,1957017.2754765935,2071790.9288148098,1071790.9288148098
2015-06-29,114413.91237714142,1915525.7395002432,2029939.6518773846,1029939.6518773846
2015-06-30,110505.36369945854,1928511.9593433812,2039017.3230428398,1039017.3230428398
2015-07-01,108376.96375562996,1943185.5226323605,2051562.4863879904,1051562.4863879904
2015-07-02,107288.08464815468,1942399.8026988097,2049687.8873469643,1049687.8873469643
2015-07-06,106449.70708944649,1938507.9045883603,2044957.6116778068,1044957.6116778068
2015-07-07,104477.70143344253,1953048.6230675764,2057526.324501019,1057526.324501019
2015-07-08,103900.35502459854,1920720.8476487473,2024621.2026733458,1024621.2026733458
2015-07-09,101022.6951861605,1930737.6092984863,2031760.3044846468,1031760.3044846468
2015-07-10,98836.25238137692,1955601.1619372852,2054437.4143186621,1054437.4143186621
2015-07-13,97715.73731570691,1977166.8196886368,2074882.5570043437,1074882.5570043437
2015-07-14,97193.85130815953,1986805.284491051,2083999.1357992105,1083999.1357992105
2015-07-15,96920.71573977917,1980687.35830741,2077608.0740471892,1077608.0740471892
2015-07-16,96493.14261393994,1995932.6637526043,2092425.8063665442,1092425.8063665442
2015-07-17,96164.96080737561,1993137.654601097,2089302.6154084727,1089302.6154084727
2015-07-20,95463.86613684148,1996597.3892315812,2092061.2553684227,1092061.2553684227
2015-07-21,94609.93021970242,1989216.943319548,2083826.8735392503,1083826.8735392503
2015-07-22,93822.20744090527,1991597.464230258,2085419.6716711633,1085419.6716711633
2015-07-23,92607.39518266171,1983709.251366187,2076316.6465488486,1076316.6465488486
2015-07-24,91448.76748722047,1954805.6876656897,2046254.4551529102,1046254.4551529102
2015-07-27,88765.84920173138,1944189.0715522654,2032954.9207539968,1032954.9207539968
2015-07-28,85313.07806258649,1973631.6704459973,2058944.7485085838,1058944.7485085838
2015-07-29,83999.05268149823,1989676.9250294454,2073675.9777109437,1073675.9777109437
2015-07-30,83205.32563024014,1996263.6172708757,2079468.9429011159,1079468.9429011159
2015-07-31,82330.8756204173,2004958.6200284958,2087289.495648913,1087289.495648913
2015-08-03,81285.03160338849,2000280.1513347626,2081565.182938151,1081565.182938151
2015-08-04,80376.60444837064,2007214.739399165,2087591.3438475356,1087591.3438475356
2015-08-05,79335.11055474728,2024043.704702694,2103378.8152574413,1103378.8152574413
2015-08-06,78207.64922624081,2006639.6121099666,2084847.2613362074,1084847.2613362074
2015-08-07,76993.96977048367,2004997.993645668,2081991.9634161517,1081991.9634161517
2015-08-10,75860.16361337155,2029383.7892135568,2105243.9528269283,1105243.9528269283
2015-08-11,75531.0149736926,2011839.7434359975,2087370.75840969,1087370.75840969
2015-08-12,74971.69099717587,2012713.8496704102,2087685.540667586,1087685.540667586
2015-08-13,74443.0964441821,2014014.5517992377,2088457.6482434198,1088457.6482434198
2015-08-14,73941.09642510861,2022913.4634444118,2096854.5598695204,1096854.5598695204
2015-08-17,73624.04051404446,2039714.5825137198,2113338.6230277643,1113338.6230277643
2015-08-18,73329.67583280057,2035368.4740322828,2108698.1498650834,1108698.1498650834
2015-08-19,73008.85069756955,2024017.684239477,2097026.5349370465,1097026.5349370465
2015-08-20,72487.41537099332,1977974.164525807,2050461.5798968002,1050461.5798968002
2015-08-21,70429.56105618924,1925005.8963057399,1995435.4573619291,995435.4573619291
2015-08-24,62991.28107314557,1857006.3743178844,1919997.65539103,919997.65539103
2015-08-25,47756.054489187896,1853427.8134619743,1901183.8679511622,901183.8679511622
2015-08-26,30225.166592650115,1931790.638136603,1962015.804729253,962015.804729253
2015-08-27,27055.908100180328,1980317.9955351949,2007373.9036353752,1007373.9036353752
2015-08-28,26437.693045191467,1983706.7969041467,2010144.4899493381,1010144.4899493381
2015-08-31,26097.838231138885,1966693.990888022,1992791.8291191608,992791.8291191608
2015-09-01,25573.527989916503,1915080.5844883025,1940654.112478219,940654.112478219
2015-09-02,23764.487579397857,1953905.2670150101,1977669.754594408,977669.754594408
2015-09-03,23050.751041941345,1959263.0847310424,1982313.8357729837,982313.8357729837
2015-09-04,22585.37279420346,1935040.7887588665,1957626.16155307,957626.16155307
2015-09-08,21577.633908323944,1987748.825009048,2009326.458917372,1009326.4589173719
2015-09-09,21500.888861708343,1964663.804467976,1986164.6933296844,986164.6933296844
2015-09-10,21352.063244871795,1971043.2638348937,1992395.3270797655,992395.3270797655
2015-09-11,21000.290522627532,1985454.5905957222,2006454.8811183497,1006454.8811183497
2015-09-14,20728.804177336395,1976656.5335942507,1997385.337771587,997385.3377715871
2015-09-15,20349.92949204892,2001537.7119780183,2021887.6414700672,1021887.6414700672
2015-09-16,20251.83026986569,2017676.474281311,2037928.3045511767,1037928.3045511767
2015-09-17,20245.79532533139,2019246.3126052618,2039492.1079305932,1039492.1079305932
2015-09-18,20189.301028303802,1985363.5963604897,2005552.8973887935,1005552.8973887935
2015-09-21,20061.678984694183,1987406.13273032,2007467.8117150143,1007467.8117150143
2015-09-22,19960.86692338437,1961113.4120190144,1981074.2789423987,981074.2789423987
2015-09-23,19626.76840787381,1957717.9497992992,1977344.718207173,977344.718207173
2015-09-24,19084.825535826385,1947332.0390069708,1966416.8645427972,966416.8645427972
2015-09-25,18194.623301558197,1940025.2781247199,1958219.901426278,958219.901426278
2015-09-28,16928.969035200775,1883115.9482372403,1900044.917272441,900044.9172724411
2015-09-29,12629.546842388809,1884970.2818247676,1897599.8286671564,897599.8286671564
2015-09-30,8234.330237202346,1925441.684150815,1933676.0143880174,933676.0143880174
2015-10-01,7015.749215893447,1932688.4441708103,1939704.1933867037,939704.1933867037
2015-10-02,5827.379050545394,1962984.3738468364,1968811.7528973818,968811.7528973818
2015-10-05,5621.382685951889,1994400.8545817956,2000022.2372677475,1000022.2372677475
2015-10-06,5546.428284935653,1974495.3859351724,1980041.814220108,980041.8142201081
2015-10-07,5215.610842995346,1995732.248406075,2000947.8592490703,1000947.8592490703
2015-10-08,4877.017579369247,2013361.0356976688,2018238.053277038,1018238.053277038
2015-10-09,4470.054423622787,2018408.1594902277,2022878.2139138505,1022878.2139138505
2015-10-12,4359.854680351913,2027474.955381073,2031834.810061425,1031834.810061425
2015-10-13,4112.344197563827,2009032.8190416023,2013145.1632391661,1013145.1632391661
2015-10-14,3607.2636273428798,1993791.3806558847,1997398.6442832276,997398.6442832276
2015-10-15,3288.5319121405482,2019290.3901420832,2022578.9220542237,1022578.9220542237
2015-10-16,3051.126695923507,2023532.9217571244,2026584.0484530479,1026584.0484530479
2015-10-19,2932.463699631393,2028628.842592284,2031561.3062919155,1031561.3062919155
2015-10-20,2793.5875800177455,2027698.405553639,2030491.9931336567,1030491.9931336567
2015-10-21,2673.6478159949183,2018989.9024320245,2021663.5502480194,1021663.5502480194
2015-10-22,2514.1266005560756,2044578.7948231697,2047092.9214237258,1047092.9214237258
2015-10-23,2082.1972659155726,2061374.344440937,2063456.5417068526,1063456.5417068526
2015-10-26,1947.7682107016444,2065229.8448764086,2067177.6130871102,1067177.6130871102
2015-10-27,1852.283183388412,2059307.5513354093,2061159.8345187977,1061159.8345187977
2015-10-28,1670.0223167464137,2081585.5102881044,2083255.5326048508,1083255.5326048508
2015-10-29,1540.2942050024867,2079824.5481730103,2081364.8423780128,1081364.8423780128
2015-10-30,1188.1605518385768,2080865.518024519,2082053.6785763577,1082053.6785763577
2015-11-02,1017.0705769583583,2106445.1228984296,2107462.193475388,1107462.193475388
2015-11-03,968.9632981345057,2107229.8670719117,2108198.830370046,1108198.8303700462
2015-11-04,861.6471102759242,2102580.6232644767,2103442.2703747526,1103442.2703747526
2015-11-05,699.7032914683223,2104423.1991806477,2105122.902472116,1105122.902472116
2015-11-06,478.35796122998,2099306.1625210643,2099784.5204822943,1099784.5204822943
2015-11-09,99.73689561337233,2073889.6165210605,2073989.3534166738,1073989.3534166738
2015-11-10,-290.4418390467763,2081788.3906547278,2081497.948815681,1081497.948815681
2015-11-11,-564.339783616364,2077864.5867196321,2077300.2469360158,1077300.2469360158
2015-11-12,-905.7682789042592,2045756.4618097246,2044850.6935308203,1044850.6935308203
2015-11-13,-1534.0534693673253,2030068.332948938,2028534.2794795707,1028534.2794795707
2015-11-16,-2674.6909906342626,2058642.9833957776,2055968.2924051434,1055968.2924051434
2015-11-17,-2827.567031569779,2058724.5811239108,2055897.014092341,1055897.014092341
2015-11-18,-3166.6268854811788,2090616.726207018,2087450.0993215367,1087450.0993215367
2015-11-19,-3300.986323900521,2086754.243036963,2083453.2567130625,1083453.2567130625
2015-11-20,-3529.7557192519307,2097540.9935204983,2094011.2378012463,1094011.2378012463
2015-11-23,-3794.082823343575,2098852.576801479,2095058.4939781353,1095058.4939781353
2015-11-24,-3975.2810817435384,2097730.315961361,2093755.0348796174,1093755.0348796174
2015-11-25,-4093.9903894141316,2103454.1127559543,2099360.12236654,1099360.1223665401
2015-11-27,-4156.767379827797,2109366.013842106,2105209.246462278,1105209.246462278
2015-11-30,-4219.218069024384,2099177.467346847,2094958.2492778227,1094958.2492778227
2015-12-01,-4281.720276422799,2119280.5840717554,2114998.8637953326,1114998.8637953326
2015-12-02,-4436.230526514351,2098838.321900189,2094402.0913736746,1094402.0913736746
2015-12-03,-4644.290380068123,2065944.658584021,2061300.368203953,1061300.368203953
2015-12-04,-5105.497945852578,2107260.5746192485,2102155.076673396,1102155.076673396
2015-12-07,-5429.947085447609,2092888.2553802729,2087458.3082948253,1087458.3082948253
2015-12-08,-5791.891592092812,2085082.8953344822,2079291.0037423894,1079291.0037423894
2015-12-09,-6202.946538038552,2062129.2634663582,2055926.3169283196,1055926.3169283196
2015-12-10,-6759.678667135537,2068756.3373610377,2061996.6586939022,1061996.6586939022
2015-12-11,-7231.962748117745,2035301.2485693544,2028069.2858212367,1028069.2858212367
2015-12-14,-8511.638184137642,2041053.6219400838,2032541.9837559462,1032541.9837559462
2015-12-15,-9884.87470395118,2064172.4162738323,2054287.5415698811,1054287.5415698811
2015-12-16,-10692.993263311684,2092399.4291551113,2081706.4358917996,1081706.4358917996
2015-12-17,-10973.962389059365,2063396.9787984192,2052423.0164093599,1052423.0164093599
2015-12-18,-11422.556828089058,2036095.7525928393,2024673.1957647502,1024673.1957647502
2015-12-21,-12646.951912946999,2051380.0046110153,2038733.0526980683,1038733.0526980683
2015-12-22,-13384.580702848732,2069178.995687388,2055794.4149845392,1055794.4149845392
2015-12-23,-13668.178477354348,2090974.310982339,2077306.1325049847,1077306.1325049847
2015-12-24,-13716.84760195762,2090712.2792189121,2076995.4316169545,1076995.4316169545
2015-12-28,-13765.339199133217,2088302.9113958478,2074537.5721967146,1074537.5721967146
2015-12-29,-13823.530164785683,2109426.3423378393,2095602.8121730536,1095602.8121730536
2015-12-30,-13863.044868536294,2095415.8356231377,2081552.7907546014,1081552.7907546014
2015-12-31,-13902.408227033913,2077404.000408247,2063501.5921812132,1063501.5921812132
2016-01-04,-13940.967578954995,2037653.4005088285,2023712.4329298735,1023712.4329298735
2016-01-05,-15563.810871191323,2043202.0980666876,2027638.2871954963,1027638.2871954963
2016-01-06,-15826.499342508614,2019157.2922688127,2003330.792926304,1003330.792926304
2016-01-07,-18290.729985304177,1973823.1934869885,1955532.4635016844,955532.4635016844
2016-01-08,-24085.303774423897,1955688.2136579975,1931602.9098835737,931602.9098835737
2016-01-11,-31917.01231343299,1957592.5928976014,1925675.5805841684,925675.5805841684
2016-01-12,-40086.87240130454,1981991.7753448486,1941904.902943544,941904.9029435441
2016-01-13,-44774.83603531867,1930287.4102196097,1885512.574184291,885512.5741842911
2016-01-14,-54624.17744857818,1965239.1513972878,1910614.9739487097,910614.9739487097
2016-01-15,-59822.74472910911,1934989.5411467776,1875166.7964176685,875166.7964176685
2016-01-19,-67700.76601470262,1941881.650747776,1874180.8847330734,874180.8847330734
2016-01-20,-76231.63440621644,1936869.206100233,1860637.5716940165,860637.5716940165
2016-01-21,-84478.61051613837,1949796.972490169,1865318.3619740307,865318.3619740307
2016-01-22,-92168.92263991386,1998300.000181228,1906131.077541314,906131.0775413141
2016-01-25,-93562.70207173377,1971852.4031515867,1878289.7010798529,878289.7010798529
2016-01-26,-96027.31161815673,2006637.220151782,1910609.9085336253,910609.9085336253
2016-01-27,-97142.72802526504,1981358.2700212672,1884215.5419960022,884215.5419960022
2016-01-28,-99944.34261543304,1979222.894876942,1879278.552261509,879278.552261509
2016-01-29,-103737.59326774627,2036346.5894392729,1932608.9961715266,932608.9961715266
2016-02-01,-104306.96378643066,2041143.5839691162,1936836.6201826856,936836.6201826856
2016-02-02,-104795.43214065582,1999768.112413764,1894972.6802731082,894972.6802731082
2016-02-03,-106565.33277518302,2009945.5886844397,1903380.2559092566,903380.2559092566
2016-02-04,-107528.29102761298,2018695.704925418,1911167.413897805,911167.4138978049
2016-02-05,-108388.84853989631,1973546.3521550521,1865157.5036151558,865157.5036151558
2016-02-08,-110958.48713929206,1930321.956544347,1819363.469405055,819363.469405055
2016-02-09,-116277.52739209682,1937718.6053477302,1821441.0779556334,821441.0779556334
2016-02-10,-119793.17359114438,1954275.80967696,1834482.6360858157,834482.6360858157
2016-02-11,-121707.86496306211,1930413.6801130027,1808705.8151499406,808705.8151499406
2016-02-12,-125270.47709221393,1972038.5781062841,1846768.1010140702,846768.1010140702
2016-02-16,-126205.81126541644,2016924.357402213,1890718.5461367965,890718.5461367965
2016-02-17,-126421.07970184833,2060249.9156612903,1933828.835959442,933828.835959442
2016-02-18,-126442.23941177875,2051301.0974422693,1924858.8580304906,924858.8580304906
2016-02-19,-126569.41494030505,2058173.1286268234,1931603.7136865184,931603.7136865184
2016-02-22,-126730.11587090045,2084680.9237633944,1957950.807892494,957950.8078924939
2016-02-23,-126855.32812399417,2064799.8244216628,1937944.4962976687,937944.4962976687
2016-02-24,-126976.99812216312,2076141.6827596426,1949164.6846374795,949164.6846374795
2016-02-25,-126976.99812216312,2101938.38472569,1974961.3866035268,974961.3866035268
2016-02-26,-126976.99812216312,2106195.464681387,1979218.4665592238,979218.4665592238
2016-02-29,-126976.99812216312,2094367.6597215682,1967390.661599405,967390.6615994051
2016-03-01,-126976.99812216312,2143364.1156521887,2016387.1175300255,1016387.1175300255
2016-03-02,-126976.99812216312,2149947.173611842,2022970.175489679,1022970.175489679
2016-03-03,-126976.99812216312,2162174.372882448,2035197.374760285,1035197.374760285
2016-03-04,-126976.99812216312,2166764.9154160023,2039787.9172938392,1039787.9172938392
2016-03-07,-126976.99812216312,2169557.993669033,2042580.99554687,1042580.9955468699
2016-03-08,-126976.99812216312,2142439.51091218,2015462.5127900168,1015462.5127900168
2016-03-09,-126976.99812216312,2148909.623590946,2021932.625468783,1021932.6254687831
2016-03-10,-126976.99812216312,2151624.8091350794,2024647.8110129163,1024647.8110129163
2016-03-11,-126976.99812216312,2193290.2311011553,2066313.2329789922,1066313.2329789922
2016-03-14,-126976.99812216312,2187469.4060373977,2060492.4079152346,1060492.4079152346
2016-03-15,-126976.99812216312,2176676.028547406,2049699.030425243,1049699.030425243
2016-03-16,-126976.99812216312,2195139.892181754,2068162.894059591,1068162.894059591
2016-03-17,-126976.99812216312,2208963.650851384,2081986.6527292207,1081986.6527292207
2016-03-18,-126976.99812216312,2223722.0102655888,2096745.0121434256,1096745.0121434256
2016-03-21,-126976.99812216312,2224839.867851734,2097862.869729571,1097862.869729571
2016-03-22,-126976.99812216312,2224256.558654867,2097279.560532704,1097279.560532704
2016-03-23,-126976.99812216312,2207831.7964461893,2080854.7983240262,1080854.7983240262
2016-03-24,-126976.99812216312,2206341.0754050016,2079364.0772828385,1079364.0772828385
2016-03-28,-126976.99812216312,2209603.3143237755,2082626.3162016124,1082626.3162016124
2016-03-29,-126976.99812216312,2239322.146669425,2112345.148547262,1112345.148547262
2016-03-30,-126976.99812216312,2241860.156426154,2114883.158303991,1114883.158303991
2016-03-31,-126976.99812216312,2239353.019630708,2112376.0215085447,1112376.0215085447
2016-04-01,-126976.99812216312,2259689.896881543,2132712.89875938,1132712.89875938
2016-04-04,-126976.99812216312,2245317.639723778,2118340.6416016147,1118340.6416016147
2016-04-05,-126976.99812216312,2223096.4543210454,2096119.4561988823,1096119.4561988823
2016-04-06,-126976.99812216312,2251162.2595814653,2124185.261459302,1124185.2614593022
2016-04-07,-126976.99812216312,2226744.862591166,2099767.864469003,1099767.864469003
2016-04-08,-126976.99812216312,2233234.4541253224,2106257.4560031593,1106257.4560031593
2016-04-11,-127053.76984686404,2225858.7501057573,2098804.980258893,1098804.9802588932
2016-04-12,-127319.2943295911,2245968.2897281647,2118648.9953985736,1118648.9953985736
2016-04-13,-127445.6908101514,2273605.2957262546,2146159.604916103,1146159.6049161032
2016-04-14,-127445.6908101514,2270688.4504756927,2143242.7596655414,1143242.7596655414
2016-04-15,-127493.66901678592,2272704.6273417473,2145210.9583249614,1145210.9583249614
2016-04-18,-127512.93527955562,2287952.7451904714,2160439.809910916,1160439.8099109158
2016-04-19,-127531.98859233409,2284485.236526221,2156953.247933887,1156953.247933887
2016-04-20,-127548.47122401744,2284041.4788819104,2156493.007657893,1156493.007657893
2016-04-21,-127595.05155391246,2270819.6148042753,2143224.563250363,1143224.5632503629
2016-04-22,-127760.44007892162,2277799.675688863,2150039.235609941,1150039.2356099412
2016-04-25,-127966.42564410716,2272398.5066550896,2144432.0810109824,1144432.0810109824
2016-04-26,-128086.77850169688,2281605.33325829,2153518.554756593,1153518.554756593
2016-04-27,-128177.93031901866,2290858.4080389924,2162680.477719974,1162680.4777199738
2016-04-28,-128207.91639537364,2263019.662881393,2134811.7464860193,1134811.7464860193
